transform,dataset,image_path,mse,psnr,compression_ratio,direct_compression_ratio,original_entropy,transformed_entropy,quantized_entropy,quantization_scale,encode_ms,decode_ms,error
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,85.2994,28.8213,2.09343,2.86284,7.65368,6.10468,2.70998,1.8564650000000003,39345.8,13928.6,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,28.5888,33.5688,1.55244,2.06341,7.65368,6.10468,3.85963,1.0985,39507.3,14634.6,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,21.3809,34.8305,1.48392,1.89362,7.65368,6.10468,4.1863,0.8450000000000001,40534.7,14628.9,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,57.0778,30.5661,1.79203,2.46939,7.65368,6.10468,3.20434,1.4280500000000003,40533.0,14187.1,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,8.92453,38.6249,1.27799,1.53294,7.65368,6.10468,5.19831,0.5,41099.0,15212.9,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,11.6426,37.4703,1.31017,1.59051,7.65368,6.10468,5.00027,0.65,41917.8,15130.4,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,568.33,20.5848,5.40724,6.14712,7.65368,6.10468,0.620321,11.649042561240504,38105.8,12463.7,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,641.756,20.0571,6.02257,6.66824,7.65368,6.10468,0.443825,15.143755329612656,38292.8,12317.7,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,761.918,19.3117,6.71646,7.18195,7.65368,6.10468,0.272205,25.59294650704539,38248.7,12306.6,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,694.797,19.7122,6.28528,6.87982,7.65368,6.10468,0.368959,19.686881928496454,38518.2,12309.9,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,865.888,18.7562,7.15184,7.45214,7.65368,6.10468,0.181401,43.25207959690672,37553.1,12213.2,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,919.555,18.495,7.41742,7.63791,7.65368,6.10468,0.125725,56.22770347597873,37676.5,12194.3,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,818.213,19.0021,6.97199,7.3424,7.65368,6.10468,0.217945,33.27083045915901,37864.2,12159.1,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/18.png,959.064,18.3123,7.51409,7.70621,7.65368,6.10468,0.102427,73.09601451877235,37427.9,12204.5,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,14.3709,36.556,4.00873,3.99813,6.80262,4.17423,1.814,0.17279999999999998,3422.23,2328.6,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,12.9812,36.9976,3.5172,3.68028,6.80262,4.17423,2.03987,0.144,3619.92,2376.19,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,11.5968,37.4874,3.13245,3.3853,6.80262,4.17423,2.26818,0.12,3647.51,2413.49,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,10.2068,38.0419,2.75369,3.08753,6.80262,4.17423,2.53072,0.1,3760.92,2439.89,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,15.6979,36.1724,4.46816,4.27242,6.80262,4.17423,1.63943,0.20736,3613.05,2443.86,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,16.926,35.8453,4.87885,4.50791,6.80262,4.17423,1.50379,0.24883199999999994,3533.45,2443.62,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,18.3602,35.492,5.54763,4.83007,6.80262,4.17423,1.32025,0.29859839999999993,3535.86,2433.43,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,19.6629,35.1943,6.24192,5.1172,6.80262,4.17423,1.17052,0.3583180799999999,3510.96,2402.09,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,26.5266,33.894,10.0086,6.16597,6.80262,4.17423,0.690715,0.7430083706879997,2968.33,2301.15,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,24.666,34.2098,8.87982,5.93605,6.80262,4.17423,0.790142,0.6191736422399998,3110.48,2290.84,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,21.2563,34.8559,7.10186,5.43026,6.80262,4.17423,1.01675,0.42998169599999986,3278.02,2322.81,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,22.894,34.5336,7.91976,5.68412,6.80262,4.17423,0.900016,0.5159780351999999,3170.08,2315.05,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,30.7567,33.2514,12.562,6.56257,6.80262,4.17423,0.532452,1.0699320537907195,2841.65,2281.77,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,28.2646,33.6184,11.3084,6.38089,6.80262,4.17423,0.602208,0.8916100448255997,2927.89,2289.28,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,33.7433,32.8489,14.0084,6.729,6.80262,4.17423,0.46882,1.2839184645488633,2877.77,2251.44,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,35.8677,32.5838,15.5729,6.87585,6.80262,4.17423,0.41478,1.540702157458636,2869.16,2274.6,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,48.1346,31.3062,20.273,7.21868,6.80262,4.17423,0.298043,2.662333328088523,2871.39,2408.75,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,45.5299,31.5478,18.6147,7.11085,6.80262,4.17423,0.331936,2.2186111067404357,2911.21,2424.74,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,54.1489,30.7949,21.8891,7.31211,6.80262,4.17423,0.268256,3.1947999937062272,2830.9,2411.14,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,39.4068,32.1751,17.1202,7.0082,6.80262,4.17423,0.368398,1.8488425889503632,2955.01,2420.01,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,0.209137,54.9265,0.680413,0.778467,6.80262,3.36814,3.36814,1.0,2429.53,989.312,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,0.977722,48.2286,0.670438,0.778467,6.80262,3.36814,3.36814,0.7692307692307692,2525.78,991.654,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,0.76783,49.2782,0.729856,0.842657,6.80262,3.36814,3.10192,1.3,2511.96,973.556,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,0.866924,48.751,0.79188,0.920036,6.80262,3.36814,2.86415,1.6900000000000002,2381.19,970.732,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,1.22715,47.2418,0.999634,1.12974,6.80262,3.36814,2.30749,2.197,2209.85,919.503,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,1.93397,45.2663,1.06994,1.21773,6.80262,3.36814,2.1146,2.8561000000000005,2137.63,899.359,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,3.52983,42.6533,1.45597,1.56001,6.80262,3.36814,1.53057,4.826809000000001,1908.32,826.899,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,1.9718,45.1822,1.13742,1.30946,6.80262,3.36814,1.97033,3.7129300000000005,2109.35,912.504,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,12.2926,37.2344,2.83828,2.10706,6.80262,3.36814,0.718835,10.604499373000003,1676.75,748.072,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,9.22368,38.4818,2.34342,1.96598,6.80262,3.36814,0.905666,8.157307210000003,1757.95,769.494,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,15.9529,36.1024,3.31677,2.21945,6.80262,3.36814,0.586932,13.785849184900005,1479.65,736.81,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,6.06113,40.3053,1.86664,1.77643,6.80262,3.36814,1.17577,6.274851700000002,1853.56,794.436,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,33.6492,32.8611,6.18556,2.48393,6.80262,3.36814,0.241279,30.287510659225312,1409.28,701.197,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,26.6951,33.8665,5.02654,2.41661,6.80262,3.36814,0.329712,23.29808512248101,1471.1,719.998,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,41.854,31.9134,7.11884,2.5246,6.80262,3.36814,0.188853,39.37376385699291,1376.59,702.103,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,20.4535,35.0231,4.10421,2.32777,6.80262,3.36814,0.445578,17.921603940370005,1569.38,719.542,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,51.7357,30.9929,8.25494,2.5621,6.80262,3.36814,0.14278,51.18589301409078,1369.38,700.672,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,62.7836,30.1523,9.37568,2.58954,6.80262,3.36814,0.108643,66.54166091831802,1410.97,697.747,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,76.2634,29.3076,10.2448,2.60954,6.80262,3.36814,0.0858644,86.50415919381344,1433.35,697.774,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,90.4731,28.5656,10.9281,2.62385,6.80262,3.36814,0.0709687,112.45540695195746,1357.25,699.096,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,7.79746,39.2113,1.7773,2.11168,6.80262,5.62275,3.7344,1.3,2634.38,886.186,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,7.73516,39.2461,1.61643,1.89305,6.80262,5.62275,4.17603,1.0,2742.22,906.576,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,7.65974,39.2887,1.51465,1.76677,6.80262,5.62275,4.4636,0.7692307692307692,2911.74,912.038,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,8.12546,39.0323,1.96106,2.33069,6.80262,5.62275,3.34483,1.6900000000000002,2549.46,866.22,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,8.98488,38.5957,2.37034,2.94738,6.80262,5.62275,2.66419,2.8561000000000005,2410.4,846.432,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,8.36217,38.9076,2.14863,2.60888,6.80262,5.62275,2.99708,2.197,2482.25,853.925,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,10.2013,38.0442,2.70508,3.39278,6.80262,5.62275,2.29437,3.7129300000000005,2338.72,836.671,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,12.0601,37.3173,3.01592,3.92267,6.80262,5.62275,1.98215,4.826809000000001,2301.92,833.483,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,19.956,35.1301,4.41578,5.388,6.80262,5.62275,1.20888,8.157307210000003,2112.49,797.174,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,24.7202,34.2003,5.10829,5.99945,6.80262,5.62275,0.918723,10.604499373000003,2122.15,782.652,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,29.8582,33.3802,5.82801,6.56564,6.80262,5.62275,0.657312,13.785849184900005,2169.86,776.872,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,15.4626,36.238,3.69397,4.67836,6.80262,5.62275,1.57139,6.274851700000002,2389.65,796.258,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,40.3372,32.0737,6.8708,7.30125,6.80262,5.62275,0.334798,23.29808512248101,2062.4,776.647,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,46.9866,31.4111,7.1836,7.5047,6.80262,5.62275,0.246727,30.287510659225312,2054.0,773.677,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,34.9871,32.6917,6.4165,6.99225,6.80262,5.62275,0.468851,17.921603940370005,2196.04,781.631,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,55.2059,30.711,7.41385,7.65041,6.80262,5.62275,0.182138,39.37376385699291,2105.18,778.199,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,75.8318,29.3323,7.72709,7.83986,6.80262,5.62275,0.0893178,66.54166091831802,2013.16,784.065,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,65.8054,29.9482,7.59603,7.76125,6.80262,5.62275,0.129064,51.18589301409078,2095.53,782.548,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,87.5123,28.7101,7.81586,7.89178,6.80262,5.62275,0.0615375,86.50415919381344,2059.87,792.909,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,101.596,28.062,7.87503,7.92582,6.80262,5.62275,0.042579,112.45540695195746,2139.22,794.989,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,12.5055,37.1598,2.30977,3.15021,6.80262,4.38084,2.46379,0.65,2222.92,844.227,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,10.9042,37.7549,2.14254,2.99119,6.80262,4.38084,2.62186,0.5,2275.28,855.109,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,18.605,35.4345,3.15107,3.9804,6.80262,4.38084,1.79737,0.8450000000000001,2253.3,811.161,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,23.2752,34.4619,3.6551,4.70343,6.80262,4.38084,1.3216,1.0985,2146.6,806.43,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,28.9174,33.5192,4.1433,5.09664,6.80262,4.38084,1.10874,1.4280500000000003,2181.33,778.733,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,33.3907,32.8945,4.67169,5.5196,6.80262,4.38084,0.910522,1.8564650000000003,2173.79,764.117,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,37.7219,32.3649,4.88807,5.74206,6.80262,4.38084,0.809104,2.4134045000000004,2184.6,772.987,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,44.8555,31.6126,5.614,6.2977,6.80262,4.38084,0.59746,3.137425850000001,2107.42,760.947,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,53.6095,30.8384,6.00568,6.70422,6.80262,4.38084,0.43449,4.078653605000001,2044.65,775.957,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,65.5483,29.9652,6.49987,7.01896,6.80262,4.38084,0.325855,6.892924592450003,2029.39,768.189,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,62.4841,30.1731,6.32709,6.90701,6.80262,4.38084,0.362865,5.3022496865000015,2076.76,766.22,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,70.93,29.6225,6.68235,7.15224,6.80262,4.38084,0.278502,8.960801970185003,2020.9,767.561,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,90.097,28.5837,7.16293,7.4484,6.80262,4.38084,0.184103,15.143755329612656,2013.58,761.753,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,79.8263,29.1093,6.85738,7.24662,6.80262,4.38084,0.245434,11.649042561240504,2067.92,768.806,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,98.8902,28.1793,7.28394,7.57058,6.80262,4.38084,0.140057,19.686881928496454,2041.05,767.158,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,109.222,27.7477,7.4453,7.66503,6.80262,4.38084,0.109659,25.59294650704539,2043.86,759.859,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,116.155,27.4804,7.52077,7.71223,6.80262,4.38084,0.0930998,33.27083045915901,2073.18,747.978,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,123.313,27.2207,7.57321,7.73804,6.80262,4.38084,0.0837625,43.25207959690672,2065.99,757.237,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,147.796,26.4342,7.73804,7.84549,6.80262,4.38084,0.0476932,73.09601451877235,2007.15,748.075,
SP,SquaredAerialImages,Datasets/SquaredAerialImages/2.png,136.661,26.7744,7.69684,7.81151,6.80262,4.38084,0.0609481,56.22770347597873,2082.36,752.075,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,20.7491,34.9608,3.15633,3.40705,7.33377,4.71867,2.27346,0.17279999999999998,14870.5,9497.0,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,17.6091,35.6734,2.80386,3.12942,7.33377,4.71867,2.51665,0.144,15043.5,9610.57,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,14.6992,36.4579,2.51363,2.8701,7.33377,4.71867,2.76547,0.12,15673.9,9678.26,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,12.0518,37.3203,2.23952,2.61807,7.33377,4.71867,3.0354,0.1,15766.4,9780.59,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,33.5448,32.8746,4.90478,4.53001,7.33377,4.71867,1.50898,0.3583180799999999,13042.4,9284.3,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,30.351,33.3091,4.38075,4.23879,7.33377,4.71867,1.68276,0.29859839999999993,13131.3,9331.0,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,26.9874,33.8192,3.86765,3.92433,7.33377,4.71867,1.89072,0.24883199999999994,13985.0,9418.66,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,24.01,34.3269,3.53084,3.68085,7.33377,4.71867,2.06049,0.20736,14383.2,9529.31,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,49.0188,31.2272,7.76662,5.67706,7.33377,4.71867,0.930033,0.7430083706879997,12143.0,8985.85,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,44.6708,31.6306,6.9258,5.40243,7.33377,4.71867,1.05719,0.6191736422399998,12362.0,9035.24,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,40.8942,32.0142,6.19555,5.12304,7.33377,4.71867,1.19193,0.5159780351999999,12806.8,9071.87,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,37.1893,32.4266,5.52642,4.84277,7.33377,4.71867,1.33528,0.42998169599999986,13225.6,9133.31,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,53.6564,30.8346,8.71402,5.94871,7.33377,4.71867,0.809705,0.8916100448255997,11978.1,8914.73,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,58.4557,30.4625,9.73584,6.18493,7.33377,4.71867,0.711192,1.0699320537907195,12309.7,8883.16,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,63.7561,30.0856,10.9644,6.41326,7.33377,4.71867,0.617956,1.2839184645488633,12195.6,8875.49,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,76.2415,29.3089,13.8021,6.80369,7.33377,4.71867,0.464576,1.8488425889503632,11825.4,8816.18,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,83.8562,28.8955,15.5345,6.96296,7.33377,4.71867,0.404696,2.2186111067404357,11738.4,8807.2,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,69.6386,29.7023,12.3358,6.62052,7.33377,4.71867,0.535575,1.540702157458636,12249.6,8858.22,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,91.7756,28.5035,17.2123,7.09898,7.33377,4.71867,0.356721,2.662333328088523,11580.4,8770.6,
DCT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,101.763,28.0549,19.2253,7.22584,7.33377,4.71867,0.310734,3.1947999937062272,11505.7,8801.92,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,0.934494,48.425,0.693528,0.792196,7.33377,3.82421,3.31041,1.6900000000000002,9583.76,3980.91,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,0.899689,48.5899,0.647162,0.742643,7.33377,3.82421,3.54039,1.3,10084.9,4041.83,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,0.208992,54.9295,0.604772,0.687959,7.33377,3.82421,3.82421,1.0,10235.2,4039.36,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,0.984997,48.1965,0.599062,0.687959,7.33377,3.82421,3.82421,0.7692307692307692,10513.2,4054.2,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,3.94996,42.1649,1.13745,1.28369,7.33377,3.82421,1.99493,4.826809000000001,8391.76,3590.05,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,1.29634,47.0036,0.815715,0.936135,7.33377,3.82421,2.82266,2.197,9264.44,3745.96,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,2.2416,44.6252,0.932651,1.09593,7.33377,3.82421,2.40763,3.7129300000000005,8797.34,3709.98,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,2.20425,44.6982,0.876364,1.02236,7.33377,3.82421,2.59885,2.8561000000000005,9230.48,3734.48,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,10.3584,37.9779,1.64229,1.67089,7.33377,3.82421,1.35635,8.157307210000003,7183.85,3217.97,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,6.31201,40.1291,1.36891,1.47409,7.33377,3.82421,1.65469,6.274851700000002,7788.31,3318.73,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,15.1805,36.3179,1.94369,1.83603,7.33377,3.82421,1.12535,10.604499373000003,7314.28,3171.36,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,21.8803,34.7303,2.26335,1.98723,7.33377,3.82421,0.936106,13.785849184900005,6496.85,3051.99,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,56.6629,30.5978,4.53803,2.41256,7.33377,3.82421,0.365901,30.287510659225312,5891.13,2826.91,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,72.4962,29.5277,5.47308,2.48137,7.33377,3.82421,0.274545,39.37376385699291,5767.3,2818.84,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,43.0415,31.7919,3.56343,2.30141,7.33377,3.82421,0.51655,23.29808512248101,6243.6,2902.9,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,90.947,28.5429,6.81637,2.53735,7.33377,3.82421,0.193642,51.18589301409078,5463.73,2808.59,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,30.7981,33.2456,2.82754,2.15414,7.33377,3.82421,0.713265,17.921603940370005,6525.26,2970.39,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,110.282,27.7058,8.228,2.57565,7.33377,3.82421,0.135645,66.54166091831802,5695.26,2783.53,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,152.376,26.3016,10.6515,2.62343,7.33377,3.82421,0.072143,112.45540695195746,5588.52,2771.15,
DFT,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,131.131,26.9538,9.57849,2.60438,7.33377,3.82421,0.0975715,86.50415919381344,5827.96,2780.31,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,7.57632,39.3362,1.47057,1.69144,7.33377,6.16606,4.67984,1.0,11321.8,3633.27,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,7.67132,39.2821,1.59925,1.86353,7.33377,6.16606,4.24821,1.3,11279.1,3576.15,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,7.96374,39.1196,1.73148,2.03753,7.33377,6.16606,3.87149,1.6900000000000002,11187.2,3524.49,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,7.4528,39.4076,1.38063,1.59051,7.33377,6.16606,4.97942,0.7692307692307692,11498.5,3662.18,
HAAR,SquaredAerialImages,Datasets/SquaredAerialImages/20.png,12.1595,37.2817,2.57555,3.17373,7.33377,6.16606,2.44552,4.826809000000001,9771.57,3396.51,
